participant_id,comparison,condition_pair,color,contingency,dominant_cosine,top2_mean_angle_deg,top2_max_angle_deg,eigenvalue_distance,spectral_radius_diff,operator_frobenius_distance
69cbcb9a5c8b56847e4ebda5,same_color_diff_contingency,B1vA2,blue,right_rich,0.727732801396156,38.83442924325049,77.66885848650098,0.03897345703766114,0.03897345703766114,0.8155619081111254
69cbcb9a5c8b56847e4ebda5,diff_color_same_contingency,B1vA2,blue,right_rich,0.6479549432338906,17.709298539794954,35.41859707958985,0.12051571030416208,0.12051571030416208,0.5811713761576541
69cbcb9a5c8b56847e4ebda5,same_color_diff_contingency,B1vA2,green,left_rich,0.3295805587001758,46.18036073103861,46.18036073103861,0.4187052562428468,0.07349555379708184,1.1986451480466611
69cbcb9a5c8b56847e4ebda5,diff_color_same_contingency,B1vA2,green,left_rich,0.11925136762907462,50.1686307819273,50.1686307819273,0.3557771028159525,0.08599361354474139,0.8384334190718962
69ed0ecd116ddecaafd2d726,same_color_diff_contingency,A1vB1,blue,right_rich,0.956372832602562,9.966585881319192,9.966585881319192,0.32922612699258363,0.09214783374250657,0.5183927099085196
69ed0ecd116ddecaafd2d726,diff_color_same_contingency,A1vB1,blue,right_rich,0.7609333942616668,36.425312442287364,36.425312442287364,0.3779897110106875,0.035433680517471255,1.0435877163801386
69ed0ecd116ddecaafd2d726,same_color_diff_contingency,A1vB1,green,left_rich,0.6439793448009908,49.91080668270927,49.91080668270927,0.07919940495442762,0.024178512877026326,1.294008018420345
69ed0ecd116ddecaafd2d726,diff_color_same_contingency,A1vB1,green,left_rich,0.13863590781942955,82.03108019841058,82.03108019841058,0.1855655326191507,0.15176002713700415,0.44102961528200807
69ed0ecd116ddecaafd2d726,same_color_diff_contingency,B1vA2,blue,left_rich,0.42791200072789476,64.66487673205695,64.66487673205695,0.2517790615635261,0.24829767909568068,1.0457968484677813
69ed0ecd116ddecaafd2d726,diff_color_same_contingency,B1vA2,blue,left_rich,0.8970526459242373,4.7809154393071545,4.7809154393071545,0.27749135614421805,0.07406402665995429,0.415386097348907
69ed0ecd116ddecaafd2d726,same_color_diff_contingency,B1vA2,green,right_rich,0.24477767289231409,45.63760846838628,45.63760846838628,0.39955751296688113,0.05351748760002353,1.428550400961728
69ed0ecd116ddecaafd2d726,diff_color_same_contingency,B1vA2,green,right_rich,0.9850181701337677,9.930331958426224,9.930331958426224,0.17820480179021322,0.12071616483570285,0.547614611568577
6a0415c09c578ebcf634a8f7,same_color_diff_contingency,A1vB1,blue,left_rich,0.09947353578558177,64.29793666675586,64.29793666675586,0.45874871118178906,0.012895149795748795,0.8190228807563066
6a0415c09c578ebcf634a8f7,diff_color_same_contingency,A1vB1,blue,left_rich,0.715769137884608,12.28892687652504,24.577853753050057,0.03984324265239303,0.03984324265239303,0.5973524452329175
6a0415c09c578ebcf634a8f7,same_color_diff_contingency,A1vB1,green,right_rich,0.3018727620819003,44.24270581130161,88.48541162260322,0.41600369477101207,0.13173910564904012,0.6379923850250474
6a0415c09c578ebcf634a8f7,diff_color_same_contingency,A1vB1,green,right_rich,0.8768376929668592,17.621086764726087,17.621086764726087,0.31770187130375604,0.15868719850568436,0.8637663420969885
6a0415c09c578ebcf634a8f7,same_color_diff_contingency,B1vA2,blue,right_rich,0.2155885837253002,77.54993950061257,77.54993950061257,0.253644476597788,0.06958012582046069,1.0967968276299016
6a0415c09c578ebcf634a8f7,diff_color_same_contingency,B1vA2,blue,right_rich,0.40501524173136394,66.10791773049395,66.10791773049395,0.26879250516911785,0.1822022920029175,0.7175116063100911
6a0415c09c578ebcf634a8f7,same_color_diff_contingency,B1vA2,green,left_rich,0.9226468357317321,18.10484618231433,18.10484618231433,0.4503854275522476,0.20915038485956172,0.8670418804099596
6a0415c09c578ebcf634a8f7,diff_color_same_contingency,B1vA2,green,left_rich,0.44270110221478864,31.67413542155506,31.67413542155506,0.30343852014285955,0.09652821867710493,0.5891346617016332
6a17230d60e2a318a8073ab6,same_color_diff_contingency,A1vB1,blue,left_rich,0.6641255929458788,40.126757705197996,40.126757705197996,0.27444706851532163,0.08715117977683887,0.846499642124219
6a17230d60e2a318a8073ab6,diff_color_same_contingency,A1vB1,blue,left_rich,0.6986332309484332,4.05720678050099,4.05720678050099,0.2814807707294888,0.09650276101509933,0.5777915827706338
6a17230d60e2a318a8073ab6,same_color_diff_contingency,A1vB1,green,right_rich,0.5959416346298945,15.7152724318204,31.430544863640783,0.7699489193447842,0.17358174149834166,0.9288073249209747
6a17230d60e2a318a8073ab6,diff_color_same_contingency,A1vB1,green,right_rich,0.18712979024529927,33.2193651868666,66.4387303737332,0.7605973381065236,0.18293332273660212,1.0231455576603707
6a17230d60e2a318a8073ab6,same_color_diff_contingency,B1vA2,blue,right_rich,0.43816770673181643,58.274573097469094,58.274573097469094,0.33753177249755145,0.10897895894341658,0.8461219147354804
6a17230d60e2a318a8073ab6,diff_color_same_contingency,B1vA2,blue,right_rich,0.873669879210556,30.555541459021086,61.11108206426852,0.24849600932495952,0.24849600932495952,0.8784268743810234
6a17230d60e2a318a8073ab6,same_color_diff_contingency,B1vA2,green,left_rich,0.8787374939190449,23.41074396978211,46.82148646078489,0.23914442808669906,0.23914442808669906,0.989325298409476
6a17230d60e2a318a8073ab6,diff_color_same_contingency,B1vA2,green,left_rich,0.7378350056300907,13.592730362455457,13.592730362455457,0.34548160428722724,0.11833054018167705,0.5118259528779717
6a19b14498b3d36bccc467cb,same_color_diff_contingency,A1vB1,blue,left_rich,0.9330910421844567,13.964276981449439,27.928553962898867,0.050927857182708314,0.050927857182708314,0.935186398850449
